coreID,species,annotation.ID,image.ID,image.URL,flower,is.duplicated,set.number,sequence,username,user.ID,Year,Month,Day,Latitude,Longitude,Elevation,julian,L4,L3,L2,L1,tmean01,tmean02,tmean03,tmean04,tmean05,tmean06,tmean07,tmean08,tmean09,tmean10,tmean11,tmean12,bio1,bio4,bio10,bio11,precip01,precip02,precip03,precip04,precip05,precip06,precip07,precip08,precip09,precip10,precip11,precip12,bio12,bio15,bio16,bio17
24438179,Agoseris_aurantiaca,9417988,332547,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.24438179.jpg,1,FALSE,2,1,A1PV32JENHIAN0,20317,1995,7,12,37.7871738,-108.2375695,2901,193,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-7.05,-1.47,-1.48,-0.36,3.57,8.7,12.88,14.45,9.91,4.35,-0.43,-4.96,3.176,6.995,12.413,-4.497,71.285,56.532,165.937,68.93,87.666,58.712,44.75,80.48,67.74,5.354,33.127,25.126,765.639,62.82,334.083,63.607
24436937,Agoseris_aurantiaca,9418189,332546,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.24436937.jpg,2,FALSE,2,2,A1PV32JENHIAN0,20317,2004,7,21,40.2741661,-105.9700012,3185,203,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-9.27,-9.87,-2.47,-0.23,3.9,7.44,10.4,9.09,6.23,1.54,-5.41,-9.15,0.183,7.414,8.977,-9.43,43.097,50.037,59.069,97.242,30.191,65.69,102.183,70.743,73.468,67.638,84.948,47.337,791.643,32.905,284.373,120.625
24204001,Agoseris_aurantiaca,9420658,332524,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.24204001.jpg,1,FALSE,4,2,A1PV32JENHIAN0,20317,1983,8,3,36.55694,-106.32917,3043,215,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-3.97,-4.87,-3.28,-3.07,3.54,8.62,13.51,13.54,10.65,4.17,-2.9,-7.15,2.399,7.59,12.567,-5.33,61.56,88.117,165.705,68.617,55.518,30.246,44.925,85.871,26.258,24.562,146.31,211.858,1009.547,71.464,523.873,81.066
22876701,Agoseris_aurantiaca,9421192,332522,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.22876701.jpg,1,FALSE,4,9,A1PV32JENHIAN0,20317,2019,7,16,38.9453,-106.9754,2879,197,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-12.07,-11.51,-4.77,0.47,2.95,9.47,13.72,13.5,10.24,0.3,-3.48,-11.8,0.585,9.64,12.487,-11.793,88.795,95.399,161.371,74.537,108.961,33.844,28.927,29.642,14.175,39.938,40.359,82.874,798.822,64.742,365.731,72.744
6041904,Agoseris_aurantiaca,9436415,332229,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.6041904.jpg,2,FALSE,1,5,A2CKTDQHD412I6,21489,1987,7,18,37.8,-107.8666667,3258,199,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-8.88,-6.4,-6.98,-0.27,2.68,7.74,10.79,9.83,5.57,2.97,-4.55,-8.96,0.295,7.315,9.453,-8.273,96.694,120.235,109.355,64.206,87.658,22.188,44.328,144,37.358,62.253,96.999,71.084,956.358,45.207,373.59,103.874
3026769,Agoseris_aurantiaca,9509128,332007,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.3026769.jpg,2,FALSE,1,1,AOPTWDWJVIVZA,22740,2010,8,4,38.95633,-106.99018,2881,216,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-9.25,-10.04,-4.1,0.67,4.29,11.84,14.77,13.02,10.6,4.47,-4.91,-5.75,2.134,8.968,13.21,-8.347,87.671,113.142,45.333,114.679,67.202,43.784,36.696,89.251,37.899,109.349,78.058,246.773,1069.837,64.562,474.594,118.379
3047171,Agoseris_aurantiaca,9509242,332014,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.3047171.jpg,0,FALSE,1,3,AOPTWDWJVIVZA,22740,1997,7,20,37.63904,-107.967495,3161,201,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-5.62,-4.86,-0.09,-0.98,5.65,10.26,12.57,12.15,9.98,3.49,-1.95,-5.71,2.908,7.044,11.66,-5.397,146.258,33.524,35.1,83.339,77.245,46.02,58.208,103.635,92.776,68.474,66.317,49.034,859.93,44.886,342.669,114.644
2123637,Agoseris_aurantiaca,9510484,332003,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.2123637.jpg,2,FALSE,2,9,AOPTWDWJVIVZA,22740,2010,7,21,38.008833,-107.966167,3107,202,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-4.62,-6.05,-2.25,1.59,5.09,13.02,15.3,13.97,12.52,5.98,-2.68,-2.21,4.138,7.916,14.097,-4.45,45.143,56.348,66.067,56.633,25.649,14.869,98.11,89.196,33.257,65.805,42.566,82.418,676.061,45.406,269.724,73.775
21176679,Agoseris_aurantiaca,9514363,332502,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.21176679.jpg,3,FALSE,9,6,AOPTWDWJVIVZA,22740,1989,8,4,40.8377,-106.9678,2710,216,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-8.01,-7.76,-1.84,3.6,6.35,9.76,16.73,13.29,10.25,4.7,-2.07,-7.72,3.107,8.571,13.423,-7.83,58.227,111.236,85.746,41.199,31.699,41.695,37.766,37.272,43.638,26.369,61.613,92.942,669.402,48.539,289.924,95.34
19803762,Agoseris_aurantiaca,9514986,332485,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.19803762.jpg,3,FALSE,10,4,AOPTWDWJVIVZA,22740,2001,7,17,39.41062,-106.65237,2811,198,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-8.97,-6.64,-2.59,2.49,6.99,11.49,14.92,13.46,10.25,3.92,-1.63,-9.32,2.864,8.705,13.29,-8.31,26.795,46.63,76.045,81.959,38.515,31.784,41.273,64.066,38.512,24.973,57.987,44.68,573.219,38.796,222.07,83.552
15200350,Agoseris_aurantiaca,9523934,332450,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.15200350.jpg,0,FALSE,4,7,A1OIBI3PWS4R5K,676,2004,6,26,40.1224,-106.1301,2825,178,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-8.54,-9.11,-0.89,1.98,6.21,10,12.49,11.26,8.039,3.14,-4.28,-8.65,1.804,8.037,11.25,-8.767,28.823,35.456,30.925,40.355,21.395,46.833,73.043,67.223,59.26,48.323,55.092,27.417,534.145,37.322,199.526,77.635
15136160,Agoseris_aurantiaca,9524558,332440,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.15136160.jpg,2,FALSE,5,5,A1OIBI3PWS4R5K,676,1999,8,17,37.6092,-105.4753,3303,229,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-6.22,-4.63,-1.19,-1.83,3.51,9.14,12.4,11.05,7.58,3.68,0.76,-7.67,2.215,6.797,10.863,-6.173,48.413,29.645,53.618,225.194,154.934,33.237,100.977,101.448,41.455,83.215,11.939,57.813,941.888,77.407,481.576,74.821
13866678,Agoseris_aurantiaca,9529106,332367,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.13866678.jpg,1,FALSE,2,1,A2XVFL6QU6HY11,19427,2001,8,7,40.15079,-106.78997,2956,219,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-7.71,-6.37,-2.23,1.77,6.02,11.06,15.47,13.89,10.3,3.54,-0.96,-8.57,3.018,8.435,13.473,-7.55,51.577,106.666,133.297,121.734,50.026,10.512,31.837,43.528,41.367,49.461,87.115,87.839,814.959,56.616,361.697,83.716
13866256,Agoseris_aurantiaca,9529371,332361,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.13866256.jpg,4,FALSE,2,3,A2XVFL6QU6HY11,19427,1995,8,19,37.5011998,-108.0896387,2810,231,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-6.59,-0.96,-1.33,-0.23,3.71,8.34,12.49,14.65,9.68,4.25,0.13,-4.44,3.308,6.744,12.273,-4.12,122.379,83.485,206.599,75.212,125.278,74.371,45.187,102.185,80.419,3.964,43.941,40.415,1003.435,62.595,454.256,88.32
13866653,Agoseris_aurantiaca,9529431,332366,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.13866653.jpg,1,FALSE,2,4,A2XVFL6QU6HY11,19427,2000,7,18,39.54664,-106.24182,3386,200,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-7.63,-5.18,-3.61,1.28,5.36,9.37,12.41,12.54,7.89,2.98,-8.98,-9.2,1.436,8.197,11.44,-8.603,118.048,94.739,115.588,108.993,61.157,43.098,60.054,158.131,58.812,44.981,76.934,97.109,1037.644,40.463,391.767,146.891
13866226,Agoseris_aurantiaca,9529649,332360,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.13866226.jpg,2,FALSE,2,8,A2XVFL6QU6HY11,19427,1990,7,28,39.9334535,-107.073409,2818,209,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-8.83,-7.51,-2.66,2.42,4.059,11.02,12.67,11.75,10.67,2.72,-3.03,-11.9,1.782,8.622,11.813,-9.413,52.684,61.826,87.976,72.039,54.86,29.754,55.987,37.709,47.864,74.197,68.473,69.729,713.098,27.558,234.212,115.327
1308794,Agoseris_aurantiaca,9547608,331808,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.1308794.jpg,2,FALSE,1,9,A40RVQ1WZUR3G,3126,2006,8,3,36.2539,-105.3412,3283,215,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-4.81,-3.69,-1.77,3.83,8.81,13.11,14.18,12.42,7.01,3.51,0.4,-4.87,4.011,7.082,13.237,-4.457,27.987,11.872,87.826,24.015,42.081,56.933,134.016,140.143,65.286,52.023,25.725,103.977,771.884,67.307,378.136,61.612
1303180,Agoseris_aurantiaca,9547972,331787,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.1303180.jpg,7,FALSE,2,4,A40RVQ1WZUR3G,3126,2005,7,13,36.5558,-106.3353,3060,194,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-4.01,-4.31,-3.13,1.43,7.07,11.08,15.74,13.07,10.98,4.89,0.33,-5.08,4.005,7.482,13.297,-4.467,152.942,157.926,98.706,100.462,52.786,23.852,42.537,74.519,41.276,80.938,7.014,28.124,861.082,68.002,411.33,58.99
1302280,Agoseris_aurantiaca,9548575,331782,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.1302280.jpg,8,FALSE,3,1,A40RVQ1WZUR3G,3126,2005,6,30,36.7333,-106.2858,3080,181,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-4.59,-5.19,-3.87,1,6.92,10.65,15.48,12.65,10.3,4.32,-1.03,-6.91,3.311,7.787,12.927,-5.563,183.189,134.819,102.942,94.34,55.144,9.039,14.292,68.8,42.296,59.423,15.617,35.988,815.889,77.672,420.95,38.948
30502148,Agoseris_aurantiaca,9553043,332593,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.30502148.jpg,1,FALSE,7,6,A40RVQ1WZUR3G,3126,2004,7,22,40.78333,-107.33333,2889,204,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-7.14,-7.28,-0.39,2.53,5.82,10.04,13.57,12.2,8.82,3.3,-2.78,-7.05,2.637,7.633,11.937,-7.157,109.339,105.678,106.668,143.657,79.477,70.147,36.718,36.632,147.557,185.726,104.63,131.656,1257.885,42.427,476.94,143.497
13864515,Agoseris_aurantiaca,9554832,332350,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.13864515.jpg,0,FALSE,9,1,A40RVQ1WZUR3G,3126,1993,8,2,39.8585773,-107.1622389,3047,214,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-7.32,-7.5,-2.88,-1.59,5.19,8.2,11.46,12.06,7.44,2.59,-7.02,-8.06,1.048,7.715,10.573,-7.627,162.858,155.617,124.766,184.265,93.822,53.854,19.064,36.174,37.781,102.033,99.416,61.724,1131.374,57.652,502.74,93.019
13863895,Agoseris_aurantiaca,9555969,332344,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.13863895.jpg,1,FALSE,10,2,A40RVQ1WZUR3G,3126,1982,8,13,37.895104,-108.2471924,3479,225,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-9.13,-7.96,-5.6,-2.21,2.33,7.8,11.63,11.32,6.91,0.55,-5.44,-7.33,0.239,7.647,10.25,-8.14,170.296,74.976,175.691,40.8,89.065,7.324,116.434,155.749,118.867,34.456,173.569,83.399,1240.626,56.166,519.556,82.58
6051560,Agoseris_aurantiaca,9556905,332234,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.6051560.jpg,1,FALSE,12,1,A40RVQ1WZUR3G,3126,2008,7,8,35.958,-105.5407667,3325,190,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-8.65,-6.09,-2.77,1,5.06,11.81,12.3,12.48,8.6,4.77,-0.54,-5.73,2.687,7.603,12.197,-6.823,185.529,117.608,62.931,53.348,59.598,31.406,146.154,144.166,58.059,76.865,67.155,238.41,1241.229,61.133,570.093,142.813
4889357,Agoseris_aurantiaca,9556957,332220,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.4889357.jpg,2,FALSE,12,2,A40RVQ1WZUR3G,3126,2014,7,19,37.31496,-105.14042,3210,200,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-5.04,-3.45,-1.38,0.91,4.9,11.81,13.7,11.75,11.54,6.26,-1.02,-4.38,3.8,7.062,12.42,-4.29,13.228,34.9,75.108,126.965,56.011,13.391,133.587,74.744,27.703,58.702,63.965,54.519,732.823,63.281,335.66,54.322
4794598,Agoseris_aurantiaca,9557693,332210,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.4794598.jpg,3,FALSE,13,6,A40RVQ1WZUR3G,3126,2010,7,19,39.4944,-106.2865,3505,200,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-8.01,-9.53,-5.05,-0.43,2.8,10.56,12.8,11.76,9.2,2.92,-6.27,-6.07,1.223,8.277,11.707,-7.937,47.607,57.046,63.356,106.714,72.528,33.811,55.749,90.168,16.775,95.93,76.109,106.444,822.237,41.353,309.088,98.193
4726651,Agoseris_aurantiaca,9559557,332142,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.4726651.jpg,2,FALSE,16,7,A40RVQ1WZUR3G,3126,2007,7,29,36.8375,-105.2036111,3314,210,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-6.92,-5.17,-1.1,0.66,4.79,10.01,12.75,13.36,9.34,4.55,0.53,-7.37,2.953,7.376,12.04,-6.487,52.27,53.018,58.409,82.274,63.74,43.816,116.53,88.879,68.806,26.007,14.741,123.425,791.915,49.601,328.834,84.564
4584906,Agoseris_aurantiaca,9560306,332114,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.4584906.jpg,1,FALSE,18,4,A40RVQ1WZUR3G,3126,2013,6,28,38.956905,-106.982696,2955,179,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-10.25,-9.7,-3.98,-0.61,5.66,12.86,14.96,13.38,10.12,1.75,-3.15,-9.82,1.768,9.486,13.733,-9.923,64.56,42.413,72.294,108.089,65.686,10.444,90.523,52.43,146.914,61.763,82.134,78.22,875.47,46.456,345.526,105.287
3103835,Agoseris_aurantiaca,9560675,332034,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.3103835.jpg,3,FALSE,19,3,A40RVQ1WZUR3G,3126,1995,7,31,37.782478,-108.028101,3134,212,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-7.65,-2.18,-3.18,-2.13,1.61,6.53,11.02,12.56,7.95,3,-1.11,-5.22,1.767,6.506,10.51,-5.35,107.147,77.324,203.722,91.563,119.691,67.12,51.68,75.866,54.487,5.784,36.858,27.588,918.83,67.486,430.56,70.23
3103837,Agoseris_aurantiaca,9560706,332035,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.3103837.jpg,1,FALSE,19,4,A40RVQ1WZUR3G,3126,1988,7,27,37.695685,-107.840552,2862,209,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-7.68,-4.53,-3.97,1.78,5.17,11.07,13.62,12.98,8.2,6.33,-2.85,-6.5,2.802,7.776,12.557,-6.237,114.915,40.303,58.943,74.074,49.301,51.332,32.653,117.117,91.47,22.482,118.08,104.013,874.683,48.092,350.112,95.438
1314208,Agoseris_aurantiaca,9561912,331823,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.1314208.jpg,0,FALSE,21,9,A40RVQ1WZUR3G,3126,2006,7,11,36.5627,-105.3545,3338,192,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-5.68,-4.85,-2.85,2.69,7.52,11.88,13.41,11.79,6.35,2.79,-0.68,-5.55,3.068,7.097,12.36,-5.36,35.208,20.177,133.506,30.082,32.468,33.039,91.934,121.5,68.426,87.983,43.546,101.101,798.97,59.183,356.107,82.727
22075524,Agoseris_aurantiaca,9566860,332511,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.22075524.jpg,2,FALSE,29,3,A40RVQ1WZUR3G,3126,2019,7,9,38.9453,-106.9754,2879,190,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-12.07,-11.51,-4.77,0.47,2.95,9.47,13.72,13.5,10.24,0.3,-3.48,-11.8,0.585,9.64,12.487,-11.793,88.795,95.399,161.371,74.537,108.961,33.844,28.927,29.642,14.175,39.938,40.359,82.874,798.822,64.742,365.731,72.744
22066351,Agoseris_aurantiaca,9567136,332510,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.22066351.jpg,2,FALSE,29,8,A40RVQ1WZUR3G,3126,2019,7,2,38.944895,-106.977401,2876,183,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-12.07,-11.51,-4.77,0.47,2.95,9.47,13.72,13.5,10.24,0.3,-3.48,-11.8,0.585,9.64,12.487,-11.793,88.795,95.399,161.371,74.537,108.961,33.844,28.927,29.642,14.175,39.938,40.359,82.874,798.822,64.742,365.731,72.744
13863877,Agoseris_aurantiaca,9567854,332334,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.13863877.jpg,5,FALSE,30,8,A40RVQ1WZUR3G,3126,1986,7,1,39.7233964,-106.3925734,2854,182,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-6.41,-6,-1.48,0.68,5.03,11.01,11.66,12.02,7.07,1.88,-4.38,-9.1,1.832,7.519,11.563,-7.17,28.793,113.514,29.543,77.573,23.83,47.934,73.134,40.139,52.085,53.213,68.446,30.103,638.307,49.456,264.221,82.166
13863870,Agoseris_aurantiaca,9568525,332331,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.13863870.jpg,7,FALSE,31,8,A40RVQ1WZUR3G,3126,1980,7,13,39.44791,-106.03726,3022,195,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-7.07,-6.49,-6.25,-2.4,4.48,10.73,13.93,12.17,9.23,2.43,-3.04,-1.53,2.183,7.745,12.277,-6.603,79.023,46.025,67.502,69.744,70.262,0.893,61.821,36.023,42.393,25.893,13.809,9.996,523.384,60.942,219.029,24.698
6077187,Agoseris_aurantiaca,9573155,332242,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.6077187.jpg,2,FALSE,38,4,A40RVQ1WZUR3G,3126,1990,7,28,39.94263,-107.07328,2982,209,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-9.01,-7.53,-2.42,2.12,3.75,10.88,12.3,11.54,10.38,2.35,-2.7,-11.55,1.676,8.45,11.573,-9.363,58.541,68.01,93.539,74.549,57.769,30.844,56.913,35.192,48.153,79.41,73.423,76.152,752.495,29.456,249.101,114.189
4020371,Agoseris_aurantiaca,9575989,332088,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.4020371.jpg,1,FALSE,3,7,A1GYII3R62TH65,21490,1996,8,18,35.76717,-105.55438,3546,231,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-6.89,-2.92,-3.73,0.22,7.96,10.61,11.84,10.48,6.48,1.88,-1.88,-6.61,2.287,6.915,10.977,-5.743,84.527,84.374,69.993,15.515,2.509,119.312,146.187,164.528,44.096,122.819,88.41,68.865,1011.135,58.221,433.534,62.12
4001372,Agoseris_aurantiaca,9576556,332078,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.4001372.jpg,5,FALSE,44,8,A40RVQ1WZUR3G,3126,1982,7,15,35.902083,-105.635188,3355,196,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-5.63,-6.17,-1.6,1.36,4.59,9.43,12.97,12.76,9.57,2.72,-2.65,-6.15,2.6,7.248,11.767,-5.983,166.741,136.284,81.176,54.486,70.512,11.155,99.769,176.419,91.253,47.47,79.889,193.93,1209.084,55.869,537.09,113.111
14684816,Agoseris_aurantiaca,9613237,332390,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.14684816.jpg,1,FALSE,3,9,ADKXPBX4PW6TW,19639,1984,8,19,35.768859,-105.556305,3486,232,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-6.3,-5.71,-3.94,-1.36,7.5,9.41,11.48,10.57,9.44,-0.11,-2.32,-4.32,2.028,7.018,10.497,-5.443,54.076,48.697,150.463,90.133,38.043,86.925,109.007,135.255,32.589,167.534,54.845,193.075,1160.642,56.109,511.072,119.329
13866917,Agoseris_aurantiaca,9613562,332374,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.13866917.jpg,1,FALSE,4,2,ADKXPBX4PW6TW,19639,1998,8,7,37.9722,-105.50929,3147,219,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-5.47,-6.85,-3.46,-0.81,6.87,10.32,13.95,12.85,11.22,3.77,-0.71,-4.19,3.124,7.651,12.673,-5.503,20.122,40.173,101.645,102.408,11.848,4.825,145.663,112.914,49.867,103.434,77.238,27.774,797.911,70.008,362.011,36.795
13866144,Agoseris_aurantiaca,9614468,332355,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.13866144.jpg,5,FALSE,5,3,ADKXPBX4PW6TW,19639,1989,8,1,40.1292161,-106.8187812,3117,213,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-8.99,-8.49,-1.44,1.63,5.38,8.49,14.64,11.25,8.97,2.8,-3.21,-8.34,1.891,8.117,11.62,-8.607,87.595,131.049,103.759,98.13,69.617,19.47,70.591,46.297,49.359,51.118,114.045,139.273,980.303,45.149,384.367,115.126
13866694,Agoseris_aurantiaca,9614674,332369,https://crowdcurio-experiment-images.s3.amazonaws.com/Agoseris_aurantiaca/images/Agoseris_aurantiaca.13866694.jpg,1,FALSE,1,5,AKBR6W40YAWJX,20419,2001,6,30,40.53603,-105.92767,2978,181,Sedimentary Subalpine Forests,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,-8.93,-6.81,-3.76,0.4,4.62,9.57,14.72,12.76,9.38,2.75,-1.95,-8.37,2.032,8.272,12.35,-8.037,22.688,87.21,86.39,105.222,84.341,18.675,36.498,51.935,70.102,45.104,68.966,55.493,732.624,44.729,278.822,77.861
